state_name,district_name,total_no_of_active_workers,total_households_worked,approved_labour_budget,total_expenditure,wages,active_worker_ratio,job_card_activation_rate,work_completion_rate,average_days_employment_per_household
JAMMU AND KASHMIR,PULWAMA,56873,25654,1200000,3698.13792818,3272.2138451,0.7165282904766105,0.6859957975032225,0.08490243067442657,45
JAMMU AND KASHMIR,ANANTNAG,183848,54415,3791144,9081.45300283402,8062.66823710002,0.8094787314139283,0.769421276905707,0.08919233004067402,53
JAMMU AND KASHMIR,DODA,158898,72170,3522100,11635.5165122581,10599.4939287001,0.9420978987810084,0.9289979684389813,0.10520514390691978,53
JAMMU AND KASHMIR,UDHAMPUR,53040,10742,500000,1327.445156916,1002.3822174,0.5827226683952055,0.5418940508391464,0.27970929090551955,33
JAMMU AND KASHMIR,POONCH,136552,41232,2101200,5766.90357488296,5264.80504619996,0.8082247725698863,0.8125202487328212,0.09124240519589356,46
JAMMU AND KASHMIR,RAJAURI,193221,73834,2600000,12090.7966000359,11359.0633499009,0.8126690247769819,0.7798502883789422,0.11242012363923985,53
JAMMU AND KASHMIR,JAMMU,45502,15556,1042253,2211.61152897102,1679.47721590002,0.6135487176721232,0.5923374737860946,0.4092351075079309,37
JAMMU AND KASHMIR,KATHUA,66574,15712,660720,1697.9318062,1411.98246159999,0.6547274837237662,0.6090461325008671,0.28844008033921,31
JAMMU AND KASHMIR,KISHTWAR,82464,50555,2160453,6637.16817427906,6118.29796630006,0.9361760098085962,0.9351146850711538,0.04738960722127348,42
JAMMU AND KASHMIR,RAMBAN,69882,11514,500000,1129.32952285,934.942092700002,0.7016476399891562,0.6465970970150613,0.2358104154476302,31
JAMMU AND KASHMIR,REASI,59296,10105,500000,961.707041599997,804.802994099997,0.643500531764808,0.6044464785509338,0.32605857116209663,25
JAMMU AND KASHMIR,SAMBA,15525,4050,200000,552.869577800001,428.952624800001,0.5004996937360973,0.469249862107005,0.2701664532650448,39
JAMMU AND KASHMIR,BANDIPORA,48743,12998,742370,1605.34278693002,1411.43581540002,0.6495515784704362,0.616097473410223,0.20816326530612245,41
JAMMU AND KASHMIR,GANDERBAL,46241,16446,1164122,2385.0584672,2175.0277049,0.7598304221371411,0.7163550659393041,0.06781557743957027,49
JAMMU AND KASHMIR,KULGAM,102486,42095,3880371,7822.48248352,7306.8553797,0.8757092077380545,0.8488479105596837,0.07868649318463444,63
JAMMU AND KASHMIR,SHOPIAN,36299,30250,1100000,5933.98934244207,5623.43680450007,0.930934550677062,0.9269871922301423,0.03218081125580003,68
KARNATAKA,BAGALKOTE,306239,76450,3200000,9604.88662383374,7424.06347779974,0.5536133949425487,0.5088970019603258,0.2996642417459429,29
KARNATAKA,BENGALURU,11096,681,60000,150.850559807,72.0566031,0.07901670630794867,0.08090676579453208,0.20753551575046325,32
KARNATAKA,BENGALURU RURAL,119421,21965,1200000,4847.28846102299,3326.63779239999,0.4608233936723173,0.4290688922158165,0.31791255289139636,41
KARNATAKA,BELAGAVI,795079,206395,8200000,26575.9938116988,22559.7313509998,0.48299421800982417,0.4508185840173975,0.28862993490059147,31
KARNATAKA,BALLARI,332824,94866,4200000,10328.9453932321,9398.19125200006,0.6872709176098408,0.6747675449564644,0.17511346444780634,34
KARNATAKA,BIDAR,264182,102584,4000000,14709.748091991,12055.1517517,0.5900923841177942,0.5659147263380707,0.3918913920023675,32
KARNATAKA,VIJAYPURA,288744,65729,2900000,9046.1948735691,7760.2622398001,0.37347792457076634,0.38719395454647837,0.3403226920155592,32
KARNATAKA,CHAMARAJA NAGARA,235959,45812,1650000,6130.950339784,4984.4922,0.4594235180043536,0.44684628975265017,0.24146081475645362,29
KARNATAKA,CHIKKAMAGALURU,212475,41188,1900000,7607.51796912801,6027.18531330001,0.534236655712479,0.4885197633399072,0.46962842097456053,40
KARNATAKA,CHITRADURGA,390043,80721,3800000,12175.143327476,9481.93458869999,0.49987184186311173,0.4884780048123281,0.31050644987349124,32
KARNATAKA,DAKSHINA KANNADA,135033,16290,1000000,3242.170659009,2612.5981891,0.37294207001311885,0.3381280867665958,0.42162399254345084,43
KARNATAKA,DAVANAGERE,266278,49937,2100000,7965.15900533903,6114.15036730004,0.5036876462432163,0.46870593878048883,0.26408202499198974,33
KARNATAKA,DHARWAR,199680,40448,1550000,5749.89048760696,4626.16062109996,0.4923501781465363,0.4493126452463262,0.41670956828712213,31
KARNATAKA,GADAG,297866,61410,2300000,5522.67383655306,4383.97289670006,0.7532254067476875,0.6989485236847696,0.2529584910194029,20
KARNATAKA,KALABURAGI,468136,130210,4000000,12207.587722961,10298.948959,0.5474007188978459,0.5306562398477747,0.4359502773332164,22
KARNATAKA,HASSAN,365002,61458,3000000,11794.1697036321,8191.51593090007,0.5761273092318766,0.538157950725501,0.3533871362191245,35
KARNATAKA,HAVERI,347405,57327,3000000,9228.09653543508,6309.70305930009,0.5464310262657466,0.49213749099516313,0.29820732657833204,30
KARNATAKA,KODAGU,55389,6729,360000,1132.242633717,856.2506932,0.2923164611073289,0.26783679051743786,0.2996357012750455,36
KARNATAKA,KOLAR,287980,63368,2800000,13692.8474570751,10192.6714703001,0.4994147077440669,0.4782833085444453,0.28210860315857794,43
KARNATAKA,KOPPAL,515406,173165,6100000,19157.1825822519,17105.8576158009,0.6675171345535174,0.6849905636503886,0.23353611718150138,31
KARNATAKA,MANDYA,286852,49932,1900000,6996.53587585007,5573.25128880007,0.3963839971699886,0.351291382953745,0.3168571762961807,30
KARNATAKA,MYSURU,301090,42069,1750000,7761.49222554506,5868.77824900006,0.3575181644495688,0.34025185235926064,0.31062395666005227,37
KARNATAKA,RAICHUR,592740,198803,8100000,20807.9026389058,17736.2689735998,0.75560450655102,0.7419236484379299,0.33634542432121395,30
KARNATAKA,SHIVAMOGGA,344978,66083,2000000,7315.75110066498,5976.94453939998,0.6040059529020397,0.5366273784270882,0.35119489386967495,26
KARNATAKA,TUMAKURU,471041,97470,4200000,19784.516916805,14580.5494683,0.5361847684418415,0.4967914081452484,0.3913506097134137,40
KARNATAKA,UDUPI,100455,13197,550000,2211.189218298,1633.8977077,0.3903939498750568,0.3352752694436353,0.19761204360616025,33
KARNATAKA,UTTARA KANNADA,200783,32326,1180000,4230.69672166199,3353.08857899999,0.4411019695288729,0.387464635895051,0.3109552438209753,28
KARNATAKA,CHIKKABALLAPURA,266960,43665,2200000,7849.08766433604,5823.23209910004,0.5274648847405452,0.5066691078866664,0.29733684518583553,36
KARNATAKA,BENGALURU SOUTH,263328,38696,2800000,6569.35599930802,4911.61673350002,0.6325073740644306,0.6031854322907522,0.3716168301619194,34
KARNATAKA,Yadgir,266641,82675,3200000,7901.86076086708,7562.14369890008,0.5092154589777916,0.5154563070960598,0.4315630861957625,26
KARNATAKA,VIJAYANAGARA,450214,114935,4800000,17217.929103138,14438.534309,0.6937864738959784,0.6787407090321828,0.2626570632458861,38
KERALA,KASARGOD,160469,61841,2410509,13089.262817943,11580.1383683,0.6289892678796811,0.5857556082622454,0.31971233985807496,49
KERALA,KANNUR,186030,75613,3063300,14601.289091392,12762.8399601,0.49276467923808615,0.45814039603016604,0.3036526969804899,45
KERALA,WAYANAD,144519,54282,2266870,14458.68948486,12255.9624439,0.5459439243863188,0.5200950171799993,0.29387851293230427,57
KERALA,KOZHIKODE,297466,125560,5646014,31121.1940492129,27265.1938697009,0.5532882096151092,0.5133031017195719,0.28726068806679145,58
KERALA,MALAPPURAM,228358,71670,3097322,16457.229174665,14313.8515134,0.3619358571009692,0.32095738523727274,0.3538528896672504,53
KERALA,PALAKKAD,299851,127519,4108993,18126.7171245288,15450.1010710998,0.5203099812074761,0.48914255012807434,0.37338655228563483,31
KERALA,THRISSUR,193809,65537,2540315,14166.946883223,12577.520455,0.44344507416720624,0.4108565876889036,0.3148310746325635,51
KERALA,ERNAKULAM,154142,55785,2337548,13461.375201,11934.4263036,0.398826357283131,0.3646112016611187,0.3408732694355698,58
KERALA,IDUKKI,213728,82072,2890101,16249.866025222,14463.0979928,0.6101441373029852,0.5761928410436643,0.4930133417541644,46
KERALA,KOTTAYAM,122229,45763,1886718,9733.21085837499,8538.26494279999,0.4108855474540889,0.3764126054016432,0.36228978728143446,50
KERALA,ALAPPUZHA,271948,126680,5712217,22897.9404886519,19862.1596542999,0.6845523379918643,0.6426192704856591,0.3176390940423437,41
KERALA,PATHANAMTHITTA,110517,40769,1645663,9023.29032920692,8046.07028619992,0.4238622678704293,0.37779619877984055,0.29327391728171565,53
KERALA,KOLLAM,301315,120368,5285293,28434.6418875951,25697.0747468001,0.506309651834924,0.46477391194208717,0.4149929676511955,57
KERALA,THIRUVANANTHAPURAM,330332,150635,7109137,35838.8389006569,31236.4831565999,0.576112567385386,0.5396748620867564,0.30806039719336525,56
MADHYA PRADESH,MORENA,320776,179632,5947125,33331.2262634599,26852.7921075999,0.7212987947472567,0.726238939541769,0.22092200861570116,57
MADHYA PRADESH,BHIND,105407,21924,1228021,2017.76588152599,1695.44504509999,0.37767426861821246,0.4560902648354127,0.09542241669471559,31
MADHYA PRADESH,GWALIOR,85721,27224,946547,4552.19977249884,2956.86982359997,0.3856702584752435,0.4510456849279524,0.14865599516762307,42
MADHYA PRADESH,DATIA,73077,18994,1059767,2828.19221485001,1900.01336620001,0.4803399589840669,0.4903467133843914,0.18530650444548433,38
MADHYA PRADESH,SHIVPURI,377575,120387,4614343,15880.7858898338,12563.9725129998,0.5794529209368852,0.6160157392239972,0.3301384451544196,41
MADHYA PRADESH,GUNA,251170,71003,2445839,11415.897289922,8985.08702429998,0.5608488764935613,0.5503694218226038,0.2035066335380432,49
MADHYA PRADESH,TIKAMGARH,150259,40497,2166007,5279.999928785,3828.5601768,0.600150178336775,0.5817402698586961,0.17250167672702885,36
MADHYA PRADESH,CHHATARPUR,277220,78846,3422953,12062.3135982589,9465.57036229992,0.5786314225123983,0.5641370550366069,0.4396200814111262,47
MADHYA PRADESH,PANNA,238345,58559,2838009,9140.38551560689,6641.16595469989,0.6553520855673788,0.6360133515535742,0.20658012533572068,44
MADHYA PRADESH,SAGAR,275099,76210,2714044,11711.907142589,7711.33775950003,0.524289700176098,0.5224089038962741,0.2252219648716464,40
MADHYA PRADESH,DAMOH,289192,102795,4318642,16242.1363009288,12743.7970570998,0.6042886456622493,0.5852024398443879,0.17483292876622014,48
MADHYA PRADESH,SATNA,250220,58497,2794547,7709.110600246,5809.3097748,0.5904562337472332,0.5896834495856051,0.23944533055564599,40
MADHYA PRADESH,REWA,275592,66608,1987214,8257.35964291895,6343.87662419995,0.5295935309310048,0.5472140349837818,0.295534953386876,40
MADHYA PRADESH,SHAHDOL,244123,74180,3002508,8823.20976474696,6329.74552219996,0.80675415318623,0.7613819705876899,0.32893404686144057,38
MADHYA PRADESH,SIDHI,222859,71985,3390454,9047.65599655185,7455.73266829985,0.7582378698748287,0.7488076138681169,0.21996350481800428,42
MADHYA PRADESH,MANDSAUR,225937,63787,2424375,10374.554867934,7935.5697699,0.5935339301851501,0.5752873150607766,0.1824618271773437,47
MADHYA PRADESH,RATLAM,260994,62386,2255098,9704.99701104,7491.8582757,0.623538771385363,0.5894987588074522,0.43594934431023236,48
MADHYA PRADESH,UJJAIN,226547,61239,2506744,8983.92571957199,7378.64281349999,0.5819058407116016,0.573942716218196,0.3726420864629462,48
MADHYA PRADESH,SHAJAPUR,122812,38357,931783,6191.33492422703,4830.98761000003,0.5991121518122835,0.5690883009515079,0.46026547899746745,48
MADHYA PRADESH,DEWAS,214626,61376,1959633,9334.82020206699,7694.00777689999,0.5997971109266665,0.602422375950909,0.17939117694937326,50
MADHYA PRADESH,JHABUA,334468,72449,3056958,9375.01326070988,6928.40405189988,0.725426405011018,0.695505057377421,0.22332325023469282,36
MADHYA PRADESH,DHAR,470280,120640,5068262,20545.308260079,14488.9321577,0.6665192693629035,0.6608397866526663,0.23366261910216843,48
MADHYA PRADESH,INDORE,75020,18472,562081,2887.10686518101,2092.17001740001,0.5352836246878344,0.524171765613803,0.17295123177476118,44
MADHYA PRADESH,KHARGONE,395617,106287,5020905,16851.7798957579,12972.0130356,0.6237664350505093,0.6240045614973944,0.447079337401918,47
MADHYA PRADESH,KHANDWA,331229,86897,2740425,12240.5994880289,9284.76289939992,0.6934278757884644,0.6659673613647806,0.16642871209137455,41
MADHYA PRADESH,RAJGARH,370649,116884,3875648,18434.4120522478,12652.5352793998,0.6960806039663462,0.6741265479835626,0.4071522309711286,41
MADHYA PRADESH,VIDISHA,194659,69887,2317992,9349.68494106892,7522.70739619992,0.5664570499035336,0.5463813089864588,0.3704936646796212,41
MADHYA PRADESH,BHOPAL,77427,26978,1316091,4300.57231596401,2943.28752510001,0.6171055567953582,0.6141436260025327,0.28829616673954234,43
MADHYA PRADESH,SEHORE,156588,49491,1298992,7506.56750771796,6136.64888709996,0.5358730506380663,0.5166648036978835,0.22901008919432667,48
MADHYA PRADESH,RAISEN,168333,67525,1482319,9454.33400666617,7330.38425330017,0.588964074286594,0.5385029770343068,0.29105144081924267,42
MADHYA PRADESH,BETUL,388265,86463,3802500,10358.649739474,7757.1743762,0.7686102400861523,0.7341247048311954,0.1815253351906669,34
MADHYA PRADESH,NARMADAPURAM,112786,28452,1074991,4146.00025203899,3216.80624579999,0.5425299077873288,0.4993646520646455,0.1605974619689446,45
MADHYA PRADESH,JABALPUR,208127,52992,2166618,6767.41713083395,5395.55866699995,0.6447732433679997,0.6293216945912312,0.35012367888464135,39
MADHYA PRADESH,NARSINGHPUR,156776,38394,1707637,5501.93407032797,4334.21407569997,0.5602784667176521,0.5268276642700409,0.25689117423923125,45
MADHYA PRADESH,MANDLA,464016,148534,6849899,15564.55797082,12856.3179646,0.859220469481134,0.8428554769493897,0.552860010035123,36
MADHYA PRADESH,CHHINDWARA,543892,142682,6032063,19122.5871248369,13904.6134649999,0.8031375838182895,0.7840751583829724,0.4070115519839277,39
MADHYA PRADESH,SEONI,462082,126471,6198135,13032.735709217,10128.647344,0.8572440968254204,0.8422398519798567,0.3844971828581185,36
MADHYA PRADESH,BALAGHAT,582039,170640,7234977,19010.400385738,14582.5808779,0.8584620694334235,0.8397955751550938,0.39033435366140806,33
MADHYA PRADESH,SHEOPUR,166688,61503,1852489,10710.1958453161,7299.83996070007,0.5863948019235978,0.5730537225213554,0.4001557026080187,46
MADHYA PRADESH,UMARIA,161967,45680,1812103,5241.21528429695,3742.96249999995,0.7679946513921554,0.7336927223719677,0.2269782153971736,33
MADHYA PRADESH,NEEMUCH,116288,27677,1168026,4331.848008885,3152.8584621,0.5638151387622908,0.5437582352191099,0.4387793783169067,43
MADHYA PRADESH,BARWANI,310121,60054,2596928,7974.89936383103,6646.89801090003,0.6125592814915332,0.5859655166322186,0.23007255568521995,44
MADHYA PRADESH,HARDA ,77816,17527,594894,2457.67026961,1834.2631548,0.6448447884382718,0.6223991247099658,0.3036750483558994,40
MADHYA PRADESH,KATNI ,286773,76505,2955382,7753.11984104496,5599.05106849996,0.7675382132447601,0.7638429658483559,0.3079809689740669,33
MADHYA PRADESH,DINDORI,361412,155168,6986774,15718.9149752516,12725.5915349996,0.9436911354989986,0.930992893147341,0.41315207081884286,35
MADHYA PRADESH,ANUPPUR,255595,81587,4237372,8294.75484049894,7094.81455169994,0.8010775267657899,0.7775126221573306,0.4411913873392042,40
MADHYA PRADESH,BURHANPUR,139601,30745,1169935,3565.76221925097,2889.69330609997,0.6270651226721048,0.5860715181521751,0.135666802333469,37
MADHYA PRADESH,ASHOK NAGAR,163180,61024,2614970,9509.05978796642,7971.42159159942,0.28929854233814495,0.5992372102268492,0.28379008746355683,49
MADHYA PRADESH,ALIRAJPUR,246852,57382,3248148,9331.079937978,6809.8364055,0.7464936101753347,0.7078343329872568,0.2385130552729739,46
MADHYA PRADESH,SINGRAULI,221504,70893,3208675,9965.38645683659,7880.48642619859,0.7136887213442238,0.6903950710754865,0.36663596684419175,43
MADHYA PRADESH,AGAR-MALWA,141861,40616,1784821,6291.86969507195,4817.01691789995,0.6047188712221322,0.5694915254237288,0.13898931469430384,46
MADHYA PRADESH,NIWARI,63660,17596,1009337,2733.09226994001,1643.41645820001,0.7107845873854158,0.7145114056720099,0.15383718217867973,36
MAHARASHTRA,THANE,150113,30194,532652,4069.20614895301,3585.86338360001,0.3839953545957782,0.27535696267877463,0.22671720571043963,38
MAHARASHTRA,RAIGAD,96752,23065,306147,3581.639314048,2242.8209976,0.23745677394336986,0.19076480990274094,0.12939262472885033,31
MAHARASHTRA,RATNAGIRI,139806,29883,686128,3222.198962967,2416.8848383,0.28337924366528633,0.23200096180217683,0.3246124381165757,25
MAHARASHTRA,SINDHUDURG,85624,20917,432127,2330.913386716,1849.8534912,0.3392890399939769,0.28105906313645623,0.2504015184698496,27
MAHARASHTRA,NASHIK,735609,172802,3248403,25539.066801518,20917.5108929,0.37944335577331273,0.2758870972723548,0.3362535529338473,39
MAHARASHTRA,DHULE,372083,86049,2745921,10935.5576726039,8495.15975839993,0.31001723877917114,0.2209286102598396,0.1439773248018466,31
MAHARASHTRA,JALGAON,467229,124937,3073615,21151.583972034,16078.5727121,0.32621390540104644,0.25094735413096003,0.2749165615086151,37
MAHARASHTRA,AHILYANAGAR,544779,108840,3659816,20780.670857592,14458.3056254,0.262422812781948,0.22154174035600072,0.1983228400613724,37
MAHARASHTRA,PUNE,183090,31271,707152,3250.615328193,2769.5158407,0.19523831358627905,0.1587489840074182,0.24975540636280827,27
MAHARASHTRA,SATARA,214251,58120,1089686,6826.268711033,4901.1553723,0.2524139734781011,0.21418969143905486,0.21007043053504487,26
MAHARASHTRA,SANGLI,140798,35986,737528,5694.620860309,3791.7377456,0.23132226869908948,0.18731756534113275,0.3571985393673327,34
MAHARASHTRA,SOLAPUR,296211,77683,1841936,9748.990865865,7321.9247026,0.254071032603428,0.19774568574578347,0.14079947548507385,30
MAHARASHTRA,KOLHAPUR,194752,48960,696582,6690.89972768499,5105.24974379999,0.25661256446542124,0.1928071660077991,0.1773547912752226,32
MAHARASHTRA,Chatrapati Sambhaji Nagar,711100,134177,11999432,35415.843240728,19776.331198,0.4456440813502558,0.35663522658730423,0.15975704247303688,37
MAHARASHTRA,JALNA,555680,148896,6021315,24970.688575179,15277.3851266,0.42590666506220975,0.34752983688483446,0.17101062896832356,30
MAHARASHTRA,PARBHANI,381410,110757,5067819,19819.964381813,14188.9980169,0.42199867672473884,0.3572127593935345,0.11265612502307266,35
MAHARASHTRA,BEED,797935,239167,10879644,57062.2977673769,36421.8795644999,0.46935337482566925,0.38043605758542914,0.1951812651992073,39
MAHARASHTRA,NANDED,582666,138672,5752400,23765.149096123,15760.1421102,0.3342417913238916,0.27440079725198413,0.15559761413168158,33
MAHARASHTRA,Dharashiv,225661,50763,2691201,9264.914249441,5263.60086360001,0.28630824372759855,0.23926041394184314,0.14156206415620642,32
MAHARASHTRA,LATUR,370696,81113,5298602,15427.646683676,10830.7101999,0.3989702216692569,0.33231989686707336,0.22479191559164827,36
MAHARASHTRA,BULDHANA,375624,93808,2124296,10015.323354114,7739.7358179,0.32743305746797796,0.27735792073051574,0.24091593019837085,26
MAHARASHTRA,AKOLA,261166,77493,2219996,11239.583397552,8621.6818016,0.3864328433737079,0.31589557586997313,0.24463077114383672,33
MAHARASHTRA,AMRAVATI,579025,118769,10954956,32581.8738189449,22463.1458380999,0.499721238357602,0.3917338868598755,0.36980002547446184,48
MAHARASHTRA,YAVATMAL,622431,182058,6275151,31244.639171664,21033.791743,0.41415523260804327,0.3753446810551303,0.38344850677554665,36
MAHARASHTRA,WARDHA,164517,34626,1690648,8321.550088848,4940.7209736,0.3634144617382891,0.27200177523148616,0.40700727413592735,40
MAHARASHTRA,NAGPUR,247836,44975,2465174,9104.587289618,5151.0691999,0.41557631458481104,0.34394938575403067,0.3937318389373184,34
MAHARASHTRA,BHANDARA,433967,119415,5047784,14517.925844381,9857.5472722,0.6660379240751114,0.5971607363841649,0.5212932126963543,34
MAHARASHTRA,CHANDRAPUR,519854,117942,5306414,16386.117870559,12771.0497354,0.5473403370457642,0.45968021518965557,0.281510702197645,34
MAHARASHTRA,GADCHIROLI,397939,87879,4805449,15337.120804498,9443.42418281999,0.6353828369242757,0.553535212252605,0.62155727756512,33
MAHARASHTRA,NANDURBAR,472988,141622,2604243,18191.886389717,14549.150469,0.3617684424364384,0.2897620037973,0.1724518087653336,33
MAHARASHTRA,WASHIM,287267,90038,3479958,12489.098061325,9203.1978015,0.4433043781529074,0.3779857517810274,0.17072631775764477,34
MAHARASHTRA,GONDIA,593546,170251,7876004,22519.61256902,17268.6485432,0.6718546959399804,0.6032691815109458,0.39288081571636085,36
MAHARASHTRA,HINGOLI,272789,67317,2701531,12123.721946582,8675.8548018,0.4153360810364332,0.3619225955105795,0.21626965221534064,38
MAHARASHTRA,PALGHAR,452773,119736,4980290,22743.9712014131,13422.6324360801,0.5500144557471921,0.44608343755290625,0.34062858614955854,35
MANIPUR,SENAPATI,48008,39466,2658522,6922.651837315,5183.14881,0.9269027300459513,0.9226502512344202,0.2167547783651891,47
MANIPUR,TAMENGLONG,31812,26300,1475065,5122.96179093592,3489.36197049992,0.9902259851833406,0.9907214964370546,0.3014230271668823,47
MANIPUR,CHURACHANDPUR,62337,48619,3638374,8944.49464542999,7076.83962739999,0.9399568751036657,0.9465887566563025,0.2760925449871465,53
MANIPUR,CHANDEL,18797,14265,1225299,2841.48611528601,1833.10150880001,0.8874043999622321,0.888139546676132,0.2547993019197208,45
MANIPUR,THOUBAL,86558,45904,3044841,7020.15036647194,4418.92249949994,0.947770672740014,0.9425538615438765,0.1946607341490545,34
MANIPUR,BISHNUPUR,98501,47628,3674414,7205.453208765,4442.86466990001,0.9631936635212438,0.9578629900904783,0.2091481604242625,32
MANIPUR,IMPHAL WEST,114782,62732,4543825,9273.19984045002,6747.58928660003,0.9663899506626029,0.960965722637399,0.10001015331505736,30
MANIPUR,UKHRUL,45265,39187,2690629,5113.95469360008,4009.78227250008,0.9652620804367297,0.9651822228247362,0.09197860962566845,34
MANIPUR,IMPHAL EAST,142359,81075,7775442,15327.368523327,10865.4707015,0.8919457410482128,0.877536861747514,0.13947651487988527,29
MANIPUR,JIRIBAM,15664,9745,678444,1554.520426534,920.36604,0.965483234714004,0.9569999098530605,0.19124087591240876,33
